"","sub_id","step","action","held","target","yield","max_level","points","total_points","log_total_points","held_shape","held_texture","held_level","target_shape","target_texture","target_level","yield_shape","yield_texture","yield_level","condition"
"1",93,1,"combine","diamond_stripes_0","triangle_stripes_0","diamond_stripes_1",1,0,0,0,"diamond","stripes",0,"triangle","stripes",0,"diamond","stripes",1,"hard"
"2",93,2,"combine","diamond_stripes_1","triangle_dots_0","diamond_dots_2",2,0,0,0,"diamond","stripes",1,"triangle","dots",0,"diamond","dots",2,"hard"
"3",93,3,"combine","diamond_dots_2","triangle_plain_0","",2,0,0,0,"diamond","dots",2,"triangle","plain",0,"","",0,"hard"
"4",93,4,"combine","diamond_dots_2","triangle_checkered_0","diamond_checkered_3",3,0,0,0,"diamond","dots",2,"triangle","checkered",0,"diamond","checkered",3,"hard"
"5",93,5,"combine","diamond_checkered_3","triangle_dots_0","diamond_dots_4",4,0,0,0,"diamond","checkered",3,"triangle","dots",0,"diamond","dots",4,"hard"
"6",93,6,"combine","diamond_dots_4","triangle_checkered_0","diamond_checkered_5",5,0,0,0,"diamond","dots",4,"triangle","checkered",0,"diamond","checkered",5,"hard"
"7",93,7,"combine","diamond_checkered_5","triangle_plain_0","",5,0,0,0,"diamond","checkered",5,"triangle","plain",0,"","",0,"hard"
"8",93,8,"combine","diamond_checkered_5","triangle_stripes_0","",5,0,0,0,"diamond","checkered",5,"triangle","stripes",0,"","",0,"hard"
"9",93,9,"combine","diamond_checkered_5","diamond_stripes_0","",5,0,0,0,"diamond","checkered",5,"diamond","stripes",0,"","",0,"hard"
"10",93,10,"combine","diamond_checkered_5","circle_checkered_0","",5,0,0,0,"diamond","checkered",5,"circle","checkered",0,"","",0,"hard"
"11",93,11,"combine","diamond_checkered_5","diamond_dots_0","",5,0,0,0,"diamond","checkered",5,"diamond","dots",0,"","",0,"hard"
"12",93,12,"combine","diamond_checkered_5","diamond_checkered_0","",5,0,0,0,"diamond","checkered",5,"diamond","checkered",0,"","",0,"hard"
"13",93,13,"combine","diamond_checkered_5","triangle_plain_0","",5,0,0,0,"diamond","checkered",5,"triangle","plain",0,"","",0,"hard"
"14",93,14,"consume","diamond_checkered_5","","",5,100000,100000,11.5129254649702,"diamond","checkered",5,"","",0,"","",0,"hard"
"15",93,15,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",5,0,100000,11.5129254649702,"diamond","plain",0,"triangle","plain",0,"diamond","plain",1,"hard"
"16",93,16,"combine","diamond_plain_1","triangle_stripes_0","diamond_stripes_2",5,0,100000,11.5129254649702,"diamond","plain",1,"triangle","stripes",0,"diamond","stripes",2,"hard"
"17",93,17,"combine","diamond_stripes_2","diamond_stripes_0","",5,0,100000,11.5129254649702,"diamond","stripes",2,"diamond","stripes",0,"","",0,"hard"
"18",93,18,"consume","diamond_stripes_2","","",5,100,100100,11.5139249653033,"diamond","stripes",2,"","",0,"","",0,"hard"
"19",93,19,"combine","square_dots_0","triangle_plain_0","",5,0,100100,11.5139249653033,"square","dots",0,"triangle","plain",0,"","",0,"hard"
"20",93,20,"combine","square_dots_0","square_plain_0","",5,0,100100,11.5139249653033,"square","dots",0,"square","plain",0,"","",0,"hard"
"21",93,21,"combine","square_dots_0","diamond_stripes_0","",5,0,100100,11.5139249653033,"square","dots",0,"diamond","stripes",0,"","",0,"hard"
"22",93,22,"combine","square_dots_0","circle_dots_0","square_dots_1",5,0,100100,11.5139249653033,"square","dots",0,"circle","dots",0,"square","dots",1,"hard"
"23",93,23,"combine","square_dots_1","diamond_dots_0","",5,0,100100,11.5139249653033,"square","dots",1,"diamond","dots",0,"","",0,"hard"
"24",93,24,"combine","square_dots_1","diamond_stripes_0","",5,0,100100,11.5139249653033,"square","dots",1,"diamond","stripes",0,"","",0,"hard"
"25",93,25,"combine","square_dots_1","square_plain_0","",5,0,100100,11.5139249653033,"square","dots",1,"square","plain",0,"","",0,"hard"
"26",93,26,"consume","square_dots_1","","",5,10,100110,11.5140248604135,"square","dots",1,"","",0,"","",0,"hard"
"27",93,27,"combine","diamond_stripes_0","circle_checkered_0","",5,0,100110,11.5140248604135,"diamond","stripes",0,"circle","checkered",0,"","",0,"hard"
"28",93,28,"combine","diamond_stripes_0","circle_stripes_0","",5,0,100110,11.5140248604135,"diamond","stripes",0,"circle","stripes",0,"","",0,"hard"
"29",93,29,"combine","diamond_stripes_0","diamond_dots_0","",5,0,100110,11.5140248604135,"diamond","stripes",0,"diamond","dots",0,"","",0,"hard"
"30",93,30,"combine","diamond_stripes_0","square_checkered_0","",5,0,100110,11.5140248604135,"diamond","stripes",0,"square","checkered",0,"","",0,"hard"
"31",93,31,"combine","diamond_stripes_0","square_stripes_0","",5,0,100110,11.5140248604135,"diamond","stripes",0,"square","stripes",0,"","",0,"hard"
"32",93,32,"consume","diamond_stripes_0","","",5,1,100111,11.5140348493757,"diamond","stripes",0,"","",0,"","",0,"hard"
"33",93,33,"combine","square_dots_0","diamond_plain_0","",5,0,100111,11.5140348493757,"square","dots",0,"diamond","plain",0,"","",0,"hard"
"34",93,34,"consume","square_dots_0","","",5,1,100112,11.5140448382381,"square","dots",0,"","",0,"","",0,"hard"
"35",93,35,"consume","circle_plain_0","","",5,1,100113,11.5140548270008,"circle","plain",0,"","",0,"","",0,"hard"
"36",93,36,"consume","triangle_plain_0","","",5,1,100114,11.5140648156637,"triangle","plain",0,"","",0,"","",0,"hard"
"37",93,37,"consume","square_plain_0","","",5,1,100115,11.5140748042268,"square","plain",0,"","",0,"","",0,"hard"
"38",93,38,"consume","circle_checkered_0","","",5,1,100116,11.5140847926901,"circle","checkered",0,"","",0,"","",0,"hard"
"39",93,39,"combine","square_plain_0","circle_stripes_0","square_stripes_1",5,0,100116,11.5140847926901,"square","plain",0,"circle","stripes",0,"square","stripes",1,"hard"
"40",93,40,"combine","square_stripes_1","diamond_dots_0","",5,0,100116,11.5140847926901,"square","stripes",1,"diamond","dots",0,"","",0,"hard"
"41",94,1,"combine","diamond_stripes_0","diamond_dots_0","",0,0,0,0,"diamond","stripes",0,"diamond","dots",0,"","",0,"hard"
"42",94,2,"combine","diamond_stripes_0","circle_plain_0","",0,0,0,0,"diamond","stripes",0,"circle","plain",0,"","",0,"hard"
"43",94,3,"combine","diamond_stripes_0","circle_checkered_0","",0,0,0,0,"diamond","stripes",0,"circle","checkered",0,"","",0,"hard"
"44",94,4,"combine","diamond_stripes_0","diamond_checkered_0","",0,0,0,0,"diamond","stripes",0,"diamond","checkered",0,"","",0,"hard"
"45",94,5,"combine","diamond_stripes_0","circle_dots_0","",0,0,0,0,"diamond","stripes",0,"circle","dots",0,"","",0,"hard"
"46",94,6,"combine","diamond_stripes_0","triangle_plain_0","diamond_plain_1",1,0,0,0,"diamond","stripes",0,"triangle","plain",0,"diamond","plain",1,"hard"
"47",94,7,"combine","diamond_plain_1","square_stripes_0","",1,0,0,0,"diamond","plain",1,"square","stripes",0,"","",0,"hard"
"48",94,8,"combine","diamond_plain_1","diamond_checkered_0","",1,0,0,0,"diamond","plain",1,"diamond","checkered",0,"","",0,"hard"
"49",94,9,"combine","diamond_plain_1","square_plain_0","",1,0,0,0,"diamond","plain",1,"square","plain",0,"","",0,"hard"
"50",94,10,"combine","diamond_plain_1","diamond_dots_0","",1,0,0,0,"diamond","plain",1,"diamond","dots",0,"","",0,"hard"
"51",94,11,"combine","diamond_plain_1","circle_checkered_0","",1,0,0,0,"diamond","plain",1,"circle","checkered",0,"","",0,"hard"
"52",94,12,"combine","diamond_plain_1","triangle_stripes_0","diamond_stripes_2",2,0,0,0,"diamond","plain",1,"triangle","stripes",0,"diamond","stripes",2,"hard"
"53",94,13,"combine","circle_dots_0","diamond_checkered_0","",2,0,0,0,"circle","dots",0,"diamond","checkered",0,"","",0,"hard"
"54",94,14,"combine","circle_dots_0","square_checkered_0","circle_checkered_1",2,0,0,0,"circle","dots",0,"square","checkered",0,"circle","checkered",1,"hard"
"55",94,15,"combine","circle_checkered_1","square_stripes_0","",2,0,0,0,"circle","checkered",1,"square","stripes",0,"","",0,"hard"
"56",94,16,"combine","circle_checkered_1","triangle_dots_0","",2,0,0,0,"circle","checkered",1,"triangle","dots",0,"","",0,"hard"
"57",94,17,"combine","circle_checkered_1","diamond_stripes_2","",2,0,0,0,"circle","checkered",1,"diamond","stripes",2,"","",0,"hard"
"58",94,18,"combine","circle_checkered_1","square_dots_0","circle_dots_2",2,0,0,0,"circle","checkered",1,"square","dots",0,"circle","dots",2,"hard"
"59",94,19,"combine","square_stripes_0","triangle_dots_0","",2,0,0,0,"square","stripes",0,"triangle","dots",0,"","",0,"hard"
"60",94,20,"combine","square_stripes_0","square_dots_0","",2,0,0,0,"square","stripes",0,"square","dots",0,"","",0,"hard"
"61",94,21,"combine","square_stripes_0","circle_dots_2","square_dots_3",3,0,0,0,"square","stripes",0,"circle","dots",2,"square","dots",3,"hard"
"62",94,22,"combine","square_dots_3","circle_checkered_0","square_checkered_4",4,0,0,0,"square","dots",3,"circle","checkered",0,"square","checkered",4,"hard"
"63",94,23,"combine","square_checkered_4","circle_plain_0","",4,0,0,0,"square","checkered",4,"circle","plain",0,"","",0,"hard"
"64",94,24,"combine","square_checkered_4","circle_stripes_0","",4,0,0,0,"square","checkered",4,"circle","stripes",0,"","",0,"hard"
"65",94,25,"combine","square_checkered_4","diamond_stripes_0","",4,0,0,0,"square","checkered",4,"diamond","stripes",0,"","",0,"hard"
"66",94,26,"combine","square_checkered_4","diamond_stripes_2","",4,0,0,0,"square","checkered",4,"diamond","stripes",2,"","",0,"hard"
"67",94,27,"combine","square_checkered_4","square_plain_0","",4,0,0,0,"square","checkered",4,"square","plain",0,"","",0,"hard"
"68",94,28,"combine","square_checkered_4","square_stripes_0","",4,0,0,0,"square","checkered",4,"square","stripes",0,"","",0,"hard"
"69",94,29,"combine","square_checkered_4","circle_dots_0","square_dots_5",5,0,0,0,"square","checkered",4,"circle","dots",0,"square","dots",5,"hard"
"70",94,30,"combine","square_dots_5","triangle_checkered_0","",5,0,0,0,"square","dots",5,"triangle","checkered",0,"","",0,"hard"
"71",94,31,"combine","square_dots_5","circle_plain_0","",5,0,0,0,"square","dots",5,"circle","plain",0,"","",0,"hard"
"72",94,32,"combine","square_dots_5","diamond_dots_0","",5,0,0,0,"square","dots",5,"diamond","dots",0,"","",0,"hard"
"73",94,33,"combine","square_dots_5","circle_checkered_0","",5,0,0,0,"square","dots",5,"circle","checkered",0,"","",0,"hard"
"74",94,34,"combine","square_dots_5","diamond_stripes_2","",5,0,0,0,"square","dots",5,"diamond","stripes",2,"","",0,"hard"
"75",94,35,"combine","square_dots_5","square_dots_0","",5,0,0,0,"square","dots",5,"square","dots",0,"","",0,"hard"
"76",94,36,"combine","square_dots_5","circle_stripes_0","",5,0,0,0,"square","dots",5,"circle","stripes",0,"","",0,"hard"
"77",94,37,"combine","square_dots_5","diamond_stripes_0","",5,0,0,0,"square","dots",5,"diamond","stripes",0,"","",0,"hard"
"78",94,38,"combine","square_dots_5","diamond_checkered_0","",5,0,0,0,"square","dots",5,"diamond","checkered",0,"","",0,"hard"
"79",94,39,"combine","square_dots_5","square_plain_0","",5,0,0,0,"square","dots",5,"square","plain",0,"","",0,"hard"
"80",94,40,"combine","square_dots_5","diamond_stripes_2","",5,0,0,0,"square","dots",5,"diamond","stripes",2,"","",0,"hard"
"81",95,1,"combine","triangle_dots_0","triangle_stripes_0","",0,0,0,0,"triangle","dots",0,"triangle","stripes",0,"","",0,"medium"
"82",95,2,"combine","triangle_dots_0","diamond_checkered_0","triangle_checkered_1",1,0,0,0,"triangle","dots",0,"diamond","checkered",0,"triangle","checkered",1,"medium"
"83",95,3,"combine","triangle_checkered_1","triangle_plain_0","",1,0,0,0,"triangle","checkered",1,"triangle","plain",0,"","",0,"medium"
"84",95,4,"combine","triangle_checkered_1","triangle_checkered_0","",1,0,0,0,"triangle","checkered",1,"triangle","checkered",0,"","",0,"medium"
"85",95,5,"combine","triangle_checkered_1","diamond_dots_0","triangle_dots_2",2,0,0,0,"triangle","checkered",1,"diamond","dots",0,"triangle","dots",2,"medium"
"86",95,6,"combine","triangle_dots_2","diamond_stripes_0","triangle_stripes_3",3,0,0,0,"triangle","dots",2,"diamond","stripes",0,"triangle","stripes",3,"medium"
"87",95,7,"combine","triangle_stripes_3","square_dots_0","",3,0,0,0,"triangle","stripes",3,"square","dots",0,"","",0,"medium"
"88",95,8,"combine","triangle_stripes_3","square_dots_0","",3,0,0,0,"triangle","stripes",3,"square","dots",0,"","",0,"medium"
"89",95,9,"combine","triangle_stripes_3","circle_stripes_0","",3,0,0,0,"triangle","stripes",3,"circle","stripes",0,"","",0,"medium"
"90",95,10,"combine","triangle_stripes_3","square_dots_0","",3,0,0,0,"triangle","stripes",3,"square","dots",0,"","",0,"medium"
"91",95,11,"combine","triangle_stripes_3","square_dots_0","",3,0,0,0,"triangle","stripes",3,"square","dots",0,"","",0,"medium"
"92",95,12,"combine","triangle_stripes_3","triangle_dots_0","",3,0,0,0,"triangle","stripes",3,"triangle","dots",0,"","",0,"medium"
"93",95,13,"combine","triangle_stripes_3","diamond_checkered_0","triangle_checkered_4",4,0,0,0,"triangle","stripes",3,"diamond","checkered",0,"triangle","checkered",4,"medium"
"94",95,14,"consume","triangle_checkered_4","","",4,10000,10000,9.21034037197618,"triangle","checkered",4,"","",0,"","",0,"medium"
"95",95,15,"combine","triangle_dots_0","diamond_stripes_0","triangle_stripes_1",4,0,10000,9.21034037197618,"triangle","dots",0,"diamond","stripes",0,"triangle","stripes",1,"medium"
"96",95,16,"consume","triangle_stripes_1","","",4,10,10010,9.21133987230927,"triangle","stripes",1,"","",0,"","",0,"medium"
"97",95,17,"combine","circle_checkered_0","square_dots_0","circle_dots_1",4,0,10010,9.21133987230927,"circle","checkered",0,"square","dots",0,"circle","dots",1,"medium"
"98",95,18,"consume","circle_dots_1","","",4,10,10020,9.21233837463886,"circle","dots",1,"","",0,"","",0,"medium"
"99",95,19,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",4,0,10020,9.21233837463886,"circle","stripes",0,"square","checkered",0,"circle","checkered",1,"medium"
"100",95,20,"consume","circle_checkered_1","","",4,10,10030,9.21333588095598,"circle","checkered",1,"","",0,"","",0,"medium"
"101",95,21,"combine","circle_checkered_0","square_stripes_0","circle_stripes_1",4,0,10030,9.21333588095598,"circle","checkered",0,"square","stripes",0,"circle","stripes",1,"medium"
"102",95,22,"consume","circle_stripes_1","","",4,10,10040,9.21433239324572,"circle","stripes",1,"","",0,"","",0,"medium"
"103",95,23,"combine","circle_plain_0","square_plain_0","",4,0,10040,9.21433239324572,"circle","plain",0,"square","plain",0,"","",0,"medium"
"104",95,24,"combine","circle_plain_0","square_plain_0","",4,0,10040,9.21433239324572,"circle","plain",0,"square","plain",0,"","",0,"medium"
"105",95,25,"combine","circle_plain_0","diamond_dots_0","",4,0,10040,9.21433239324572,"circle","plain",0,"diamond","dots",0,"","",0,"medium"
"106",95,26,"combine","circle_plain_0","triangle_checkered_0","",4,0,10040,9.21433239324572,"circle","plain",0,"triangle","checkered",0,"","",0,"medium"
"107",95,27,"combine","circle_plain_0","triangle_checkered_0","",4,0,10040,9.21433239324572,"circle","plain",0,"triangle","checkered",0,"","",0,"medium"
"108",95,28,"combine","circle_plain_0","circle_stripes_0","",4,0,10040,9.21433239324572,"circle","plain",0,"circle","stripes",0,"","",0,"medium"
"109",95,29,"combine","circle_plain_0","square_stripes_0","circle_stripes_1",4,0,10040,9.21433239324572,"circle","plain",0,"square","stripes",0,"circle","stripes",1,"medium"
"110",95,30,"consume","circle_stripes_1","","",4,10,10050,9.21532791348722,"circle","stripes",1,"","",0,"","",0,"medium"
"111",95,31,"combine","triangle_checkered_0","diamond_dots_0","triangle_dots_1",4,0,10050,9.21532791348722,"triangle","checkered",0,"diamond","dots",0,"triangle","dots",1,"medium"
"112",95,32,"consume","triangle_dots_1","","",4,10,10060,9.21632244365373,"triangle","dots",1,"","",0,"","",0,"medium"
"113",95,33,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",4,0,10060,9.21632244365373,"circle","stripes",0,"square","checkered",0,"circle","checkered",1,"medium"
"114",95,34,"consume","circle_checkered_1","","",4,10,10070,9.21731598571261,"circle","checkered",1,"","",0,"","",0,"medium"
"115",95,35,"combine","circle_dots_0","square_dots_0","",4,0,10070,9.21731598571261,"circle","dots",0,"square","dots",0,"","",0,"medium"
"116",95,36,"combine","circle_dots_0","square_dots_0","",4,0,10070,9.21731598571261,"circle","dots",0,"square","dots",0,"","",0,"medium"
"117",95,37,"combine","circle_dots_0","circle_plain_0","",4,0,10070,9.21731598571261,"circle","dots",0,"circle","plain",0,"","",0,"medium"
"118",95,38,"combine","circle_dots_0","square_dots_0","",4,0,10070,9.21731598571261,"circle","dots",0,"square","dots",0,"","",0,"medium"
"119",95,39,"combine","circle_dots_0","square_dots_0","",4,0,10070,9.21731598571261,"circle","dots",0,"square","dots",0,"","",0,"medium"
"120",95,40,"combine","circle_dots_0","triangle_checkered_0","",4,0,10070,9.21731598571261,"circle","dots",0,"triangle","checkered",0,"","",0,"medium"
"121",96,1,"combine","square_checkered_0","square_plain_0","square_plain_1",1,0,0,0,"square","checkered",0,"square","plain",0,"square","plain",1,"easy"
"122",96,2,"combine","square_plain_1","square_plain_0","square_plain_2",2,0,0,0,"square","plain",1,"square","plain",0,"square","plain",2,"easy"
"123",96,3,"combine","square_plain_2","square_checkered_0","square_checkered_3",3,0,0,0,"square","plain",2,"square","checkered",0,"square","checkered",3,"easy"
"124",96,4,"combine","square_checkered_3","square_stripes_0","square_stripes_4",4,0,0,0,"square","checkered",3,"square","stripes",0,"square","stripes",4,"easy"
"125",96,5,"combine","square_stripes_4","square_dots_0","square_dots_5",5,0,0,0,"square","stripes",4,"square","dots",0,"square","dots",5,"easy"
"126",96,6,"consume","square_dots_5","","",5,100000,100000,11.5129254649702,"square","dots",5,"","",0,"","",0,"easy"
"127",96,7,"combine","diamond_plain_0","diamond_dots_0","diamond_dots_1",5,0,100000,11.5129254649702,"diamond","plain",0,"diamond","dots",0,"diamond","dots",1,"easy"
"128",96,8,"combine","diamond_dots_1","diamond_stripes_0","diamond_stripes_2",5,0,100000,11.5129254649702,"diamond","dots",1,"diamond","stripes",0,"diamond","stripes",2,"easy"
"129",96,9,"combine","diamond_stripes_2","diamond_checkered_0","diamond_checkered_3",5,0,100000,11.5129254649702,"diamond","stripes",2,"diamond","checkered",0,"diamond","checkered",3,"easy"
"130",96,10,"combine","diamond_checkered_3","diamond_dots_0","diamond_dots_4",5,0,100000,11.5129254649702,"diamond","checkered",3,"diamond","dots",0,"diamond","dots",4,"easy"
"131",96,11,"combine","diamond_dots_4","diamond_stripes_0","diamond_stripes_5",5,0,100000,11.5129254649702,"diamond","dots",4,"diamond","stripes",0,"diamond","stripes",5,"easy"
"132",96,12,"consume","diamond_stripes_5","","",5,100000,200000,12.2060726455302,"diamond","stripes",5,"","",0,"","",0,"easy"
"133",96,13,"combine","triangle_checkered_0","triangle_stripes_0","triangle_stripes_1",5,0,200000,12.2060726455302,"triangle","checkered",0,"triangle","stripes",0,"triangle","stripes",1,"easy"
"134",96,14,"combine","triangle_stripes_1","triangle_dots_0","triangle_dots_2",5,0,200000,12.2060726455302,"triangle","stripes",1,"triangle","dots",0,"triangle","dots",2,"easy"
"135",96,15,"combine","triangle_dots_2","triangle_plain_0","triangle_plain_3",5,0,200000,12.2060726455302,"triangle","dots",2,"triangle","plain",0,"triangle","plain",3,"easy"
"136",96,16,"combine","triangle_plain_3","triangle_checkered_0","triangle_checkered_4",5,0,200000,12.2060726455302,"triangle","plain",3,"triangle","checkered",0,"triangle","checkered",4,"easy"
"137",96,17,"combine","triangle_checkered_4","triangle_stripes_0","triangle_stripes_5",5,0,200000,12.2060726455302,"triangle","checkered",4,"triangle","stripes",0,"triangle","stripes",5,"easy"
"138",96,18,"consume","triangle_stripes_5","","",5,100000,300000,12.6115377536383,"triangle","stripes",5,"","",0,"","",0,"easy"
"139",96,19,"combine","circle_plain_0","circle_dots_0","circle_dots_1",5,0,300000,12.6115377536383,"circle","plain",0,"circle","dots",0,"circle","dots",1,"easy"
"140",96,20,"combine","circle_dots_1","circle_checkered_0","circle_checkered_2",5,0,300000,12.6115377536383,"circle","dots",1,"circle","checkered",0,"circle","checkered",2,"easy"
"141",96,21,"combine","circle_checkered_2","circle_stripes_0","circle_stripes_3",5,0,300000,12.6115377536383,"circle","checkered",2,"circle","stripes",0,"circle","stripes",3,"easy"
"142",96,22,"combine","circle_stripes_3","circle_stripes_0","circle_stripes_4",5,0,300000,12.6115377536383,"circle","stripes",3,"circle","stripes",0,"circle","stripes",4,"easy"
"143",96,23,"combine","circle_stripes_4","circle_plain_0","circle_plain_5",5,0,300000,12.6115377536383,"circle","stripes",4,"circle","plain",0,"circle","plain",5,"easy"
"144",96,24,"consume","circle_plain_5","","",5,100000,400000,12.8992198260901,"circle","plain",5,"","",0,"","",0,"easy"
"145",96,25,"combine","square_stripes_0","square_dots_0","square_dots_1",5,0,400000,12.8992198260901,"square","stripes",0,"square","dots",0,"square","dots",1,"easy"
"146",96,26,"consume","square_dots_1","","",5,10,400010,12.8992448257776,"square","dots",1,"","",0,"","",0,"easy"
"147",96,27,"combine","diamond_plain_0","diamond_checkered_0","diamond_checkered_1",5,0,400010,12.8992448257776,"diamond","plain",0,"diamond","checkered",0,"diamond","checkered",1,"easy"
"148",96,28,"consume","diamond_checkered_1","","",5,10,400020,12.8992698248402,"diamond","checkered",1,"","",0,"","",0,"easy"
